編號, 發生星期, GPS經度, GPS緯度, 天候代碼, 天候名稱, 光線代碼, 光線名稱, 路面狀況-路面狀態代碼, 路面狀況名稱, 當事者性別代碼, 當事者性別名稱, 當事者年齡, 車種代碼, 車種名稱, 保護裝備代碼, 保護裝備名稱, 飲酒情形代碼, 飲酒情形名稱, 事故類別名稱
10610BFY00B0356,四,120.974514,24.811692,8,晴,1,日間自然光線,5,乾燥,2,女,21,30,機車, , ,  , ,A2
10610BFY00B0357,一,120.988644,24.807969,8,晴,1,日間自然光線,5,乾燥,2,女,25,30,機車, , ,  , ,A2
10610BFY00B0358,一,120.972873,24.799562,8,晴,1,日間自然光線,5,乾燥,1,男,38,20,小客車, , ,  , ,A2
10610BFY00B0359,三,120.981745,24.788636,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,53,30,機車, , ,  , ,A2
10610BFY00B0360,一,120.997131,24.796679,8,晴,1,日間自然光線,5,乾燥,1,男,25,20,小客車, , ,  , ,A2
10610BFY00B0361,一,120.913108,24.761951,8,晴,4,夜間(或隧道、地下道、涵洞)無照明,5,乾燥,1,男,49,21,小貨車(含客、貨兩用), , ,  , ,A2
10610BFY00B0362,一,120.999781,24.796815,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,49,20,小客車, , ,  , ,A2
10610BFY00B0363,一,120.973873,24.791877,8,晴,4,夜間(或隧道、地下道、涵洞)無照明,5,乾燥,1,男,59,21,小貨車(含客、貨兩用), , ,  , ,A2
10610BFY00B0364,一,120.964472,24.811989,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,30,20,小客車, , ,  , ,A2
10610BFY00B0365,一,120.964848,24.802533,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,26,30,機車, , ,  , ,A2
10610BFY00B0366,一,120.967541,24.799474,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,23,20,小客車, , ,  , ,A2
10610BFY00B0367,一,120.927388,24.790151,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,39,20,小客車, , ,  , ,A2
10610BFY00B0368,二,120.95623,24.806361,8,晴,1,日間自然光線,5,乾燥,1,男,62,30,機車, , ,  , ,A2
10610BFY00B0369,二,120.990789,24.804544,8,晴,1,日間自然光線,5,乾燥,1,男,20,21,小貨車(含客、貨兩用), , ,  , ,A2
10610BFY00B0370,二,120.967621,24.804266,8,晴,1,日間自然光線,5,乾燥,1,男,56,20,小客車, , ,  , ,A2
10610BFY00B0371,二,120.951439,24.810563,8,晴,1,日間自然光線,5,乾燥,1,男,35,20,小客車, , ,  , ,A2
10610BFY00B0372,日,120.886495,24.73525,8,晴,1,日間自然光線,5,乾燥,2,女,19,80,人, , ,  , ,A2
10610BFY00B0373,一,120.942041,24.795432,8,晴,1,日間自然光線,5,乾燥,2,女,19,30,機車, , ,  , ,A2
10610BFY00B0374,一,120.939533,24.778818,8,晴,1,日間自然光線,5,乾燥,2,女,46,20,小客車, , ,  , ,A2
10610BFY00B0375,二,120.975436,24.812421,8,晴,1,日間自然光線,5,乾燥,1,男,32,50,特種車, , ,  , ,A2
10610BFY00B0376,二,120.968727,24.802962,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,61,20,小客車, , ,  , ,A2
10610BFY00B0377,二,120.966164,24.772783,8,晴,1,日間自然光線,5,乾燥,1,男,51,21,小貨車(含客、貨兩用), , ,  , ,A2
10610BFY00B0378,二,120.97886,24.803403,8,晴,1,日間自然光線,5,乾燥,1,男,40,20,小客車, , ,  , ,A2
10610BFY00B0379,三,120.966795,24.798023,8,晴,1,日間自然光線,5,乾燥,1,男,49,20,小客車, , ,  , ,A2
10610BFY00B0380,二,120.989036,24.805257,8,晴,1,日間自然光線,5,乾燥,2,女,42,20,小客車, , ,  , ,A2
10610BFY00B0381,二,120.969735,24.801919,8,晴,1,日間自然光線,5,乾燥,2,女,31,30,機車, , ,  , ,A2
10610BFY00B0382,六,120.952978,24.793121,8,晴,1,日間自然光線,5,乾燥,3,無或物(動物、堆置物),-1,  , , , ,  , ,A2
10610BFY00B0383,五,120.955112,24.810114,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,43,20,小客車, , ,  , ,A2
10610BFY00B0384,二,120.96223,24.800978,8,晴,1,日間自然光線,5,乾燥,1,男,27,20,小客車, , ,  , ,A2
10610BFY00B0385,二,120.969809,24.810883,8,晴,1,日間自然光線,5,乾燥,1,男,54,14,曳引車, , ,  , ,A2
10610BFY00B0386,四,120.906096,24.743966,8,晴,1,日間自然光線,5,乾燥,1,男,25,20,小客車, , ,  , ,A2
10610BFY00B0387,三,120.93617,24.841082,8,晴,1,日間自然光線,5,乾燥,2,女,18,30,機車, , ,  , ,A2
10610BFY00B0388,日,120.99128,24.800082,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,37,20,小客車, , ,  , ,A2
10610BFY00B0389,二,120.913311,24.747649,8,晴,1,日間自然光線,5,乾燥,2,女,35,20,小客車, , ,  , ,A2
10610BFY00B0390,三,120.986138,24.80108,8,晴,1,日間自然光線,5,乾燥,1,男,54,20,小客車, , ,  , ,A2
10610BFY00B0391,二,120.915656,24.767408,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,19,30,機車, , ,  , ,A2
10610BFY00B0392,二,120.957056,24.769481,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,31,20,小客車, , ,  , ,A2
10610BFY00B0393,五,120.983528,24.796349,8,晴,1,日間自然光線,5,乾燥,2,女,18,30,機車, , ,  , ,A2
10610BFY00B0394,五,120.927759,24.804889,8,晴,1,日間自然光線,5,乾燥,2,女,52,80,人, , ,  , ,A2
10610BFY00B0395,五,120.974195,24.795409,8,晴,1,日間自然光線,5,乾燥,1,男,49,30,機車, , ,  , ,A2
10610BFY00B0396,五,120.983178,24.80279,8,晴,1,日間自然光線,5,乾燥,2,女,57,21,小貨車(含客、貨兩用), , ,  , ,A2
10610BFY00B0397,三,120.955453,24.80314,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,33,20,小客車, , ,  , ,A2
10610BFY00B0398,二,120.924609,24.793811,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,46,20,小客車, , ,  , ,A2
10610BFY00B0399,四,120.927637,24.826232,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,1,男,25,20,小客車, , ,  , ,A2
10610BFY00B0400,二,120.966221,24.809643,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,39,20,小客車, , ,  , ,A2
10610BFY00B0401,四,120.966774,24.797893,8,晴,1,日間自然光線,5,乾燥,4,肇事逃逸尚未查獲,-1,  , , , ,  , ,A2
10610BFY00B0402,二,120.993601,24.798929,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,3,無或物(動物、堆置物),-1,  , , , ,  , ,A2
10610BFY00B0403,二,120.963303,24.768061,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,39,20,小客車, , ,  , ,A2
10610BFY00B0404,二,120.994032,24.817505,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,32,20,小客車, , ,  , ,A2
10610BFY00B0405,三,120.940498,24.777963,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,36,20,小客車, , ,  , ,A2
10610BFY00B0406,三,120.914455,24.77865,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,43,21,小貨車(含客、貨兩用), , ,  , ,A2
10610BFY00B0407,二,120.980608,24.803779,8,晴,1,日間自然光線,5,乾燥,2,女,52,30,機車, , ,  , ,A2
10610BFY00B0408,二,120.928853,24.78765,8,晴,1,日間自然光線,5,乾燥,1,男,19,30,機車, , ,  , ,A2
10610BFY00B0409,二,121.020123,24.778104,8,晴,1,日間自然光線,5,乾燥,2,女,26,80,人, , ,  , ,A2
10610BFY00B0410,三,120.971006,24.804174,8,晴,1,日間自然光線,5,乾燥,2,女,18,30,機車, , ,  , ,A2
10610BFY00B0411,三,120.977132,24.790253,8,晴,1,日間自然光線,5,乾燥,2,女,24,30,機車, , ,  , ,A2
10610BFY00B0412,三,120.966714,24.794932,8,晴,1,日間自然光線,5,乾燥,1,男,49,20,小客車, , ,  , ,A2
10610BFY00B0413,四,120.976486,24.809065,7,陰,1,日間自然光線,5,乾燥,1,男,24,30,機車, , ,  , ,A2
10610BFY00B0414,一,120.986561,24.799802,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,40,20,小客車, , ,  , ,A2
10610BFY00B0415,一,121.006535,24.798537,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,50,20,小客車, , ,  , ,A2
10610BFY00B0416,二,120.99301,24.816002,8,晴,1,日間自然光線,5,乾燥,2,女,47,20,小客車, , ,  , ,A2
10610BFY00B0417,二,120.978582,24.794753,8,晴,1,日間自然光線,5,乾燥,1,男,38,20,小客車, , ,  , ,A2
10610BFY00B0418,三,120.967004,24.813586,8,晴,1,日間自然光線,5,乾燥,1,男,57,20,小客車, , ,  , ,A2
10610BFY00B0419,三,121.018739,24.782663,8,晴,1,日間自然光線,5,乾燥,1,男,40,11,大貨車, , ,  , ,A2
10610BFY00B0420,三,120.942458,24.793985,8,晴,1,日間自然光線,5,乾燥,1,男,36,20,小客車, , ,  , ,A2
10610BFY00B0421,三,120.970969,24.804149,8,晴,1,日間自然光線,5,乾燥,1,男,51,20,小客車, , ,  , ,A2
10610BFY00B0422,三,120.960701,24.79678,8,晴,1,日間自然光線,5,乾燥,2,女,34,20,小客車, , ,  , ,A2
10610BFY00B0423,二,120.965931,24.810122,8,晴,1,日間自然光線,5,乾燥,1,男,77,30,機車, , ,  , ,A2
10610BFY00B0424,三,121.011458,24.789558,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,26,20,小客車, , ,  , ,A2
10610BFY00B0425,二,121.024208,24.775988,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,31,21,小貨車(含客、貨兩用), , ,  , ,A2
10610BFY00B0426,一,120.970727,24.796216,8,晴,1,日間自然光線,5,乾燥,1,男,65,20,小客車, , ,  , ,A2
10610BFY00B0427,二,120.97651,24.790582,8,晴,1,日間自然光線,5,乾燥,1,男,33,20,小客車, , ,  , ,A2
10610BFY00B0428,二,121.011333,24.788144,8,晴,1,日間自然光線,5,乾燥,1,男,27,20,小客車, , ,  , ,A2
10610BFY00B0429,日,120.966325,24.800336,8,晴,1,日間自然光線,5,乾燥,1,男,26,20,小客車, , ,  , ,A2
10610BFY00B0430,四,120.966696,24.814565,8,晴,1,日間自然光線,5,乾燥,1,男,38,20,小客車, , ,  , ,A2
10610BFY00B0431,四,120.966317,24.772565,8,晴,1,日間自然光線,5,乾燥,1,男,23,30,機車, , ,  , ,A2
10610BFY00B0432,四,120.956781,24.799869,8,晴,1,日間自然光線,5,乾燥,1,男,26,20,小客車, , ,  , ,A2
10610BFY00B0433,四,120.962193,24.805126,8,晴,1,日間自然光線,5,乾燥,2,女,45,30,機車, , ,  , ,A2
10610BFY00B0434,四,120.971928,24.812144,8,晴,1,日間自然光線,5,乾燥,1,男,22,20,小客車, , ,  , ,A2
10610BFY00B0435,四,120.937629,24.840383,8,晴,1,日間自然光線,5,乾燥,1,男,50,20,小客車, , ,  , ,A2
10610BFY00B0436,四,120.964526,24.811862,8,晴,1,日間自然光線,5,乾燥,3,無或物(動物、堆置物),-1,  , , , ,  , ,A2
10610BFY00B0437,四,120.97526,24.821686,8,晴,1,日間自然光線,5,乾燥,2,女,34,30,機車, , ,  , ,A2
10610BFY00B0438,四,120.971161,24.82424,8,晴,1,日間自然光線,5,乾燥,1,男,45,20,小客車, , ,  , ,A2
10610BFY00B0439,四,120.959974,24.801987,8,晴,1,日間自然光線,5,乾燥,1,男,40,20,小客車, , ,  , ,A2
10610BFY00B0440,四,120.962695,24.799033,8,晴,1,日間自然光線,5,乾燥,1,男,34,20,小客車, , ,  , ,A2
10610BFY00B0441,四,120.981746,24.802873,8,晴,1,日間自然光線,5,乾燥,1,男,31,11,大貨車, , ,  , ,A2
10610BFY00B0442,四,120.958386,24.816203,8,晴,1,日間自然光線,5,乾燥,1,男,49,20,小客車, , ,  , ,A2
10610BFY00B0443,四,120.981321,24.812395,6,雨,1,日間自然光線,4,濕潤,1,男,37,30,機車, , ,  , ,A2
10610BFY00B0444,五,120.961162,24.820047,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,34,20,小客車, , ,  , ,A2
10610BFY00B0445,五,120.916107,24.785785,8,晴,1,日間自然光線,5,乾燥,1,男,29,30,機車, , ,  , ,A2
10610BFY00B0446,五,120.955921,24.804607,8,晴,1,日間自然光線,5,乾燥,1,男,48,20,小客車, , ,  , ,A2
10610BFY00B0447,五,120.954625,24.802111,8,晴,1,日間自然光線,5,乾燥,1,男,31,20,小客車, , ,  , ,A2
10610BFY00B0448,五,120.941636,24.777135,8,晴,1,日間自然光線,5,乾燥,1,男,33,20,小客車, , ,  , ,A2
10610BFY00B0449,三,120.974584,24.793684,8,晴,1,日間自然光線,5,乾燥,2,女,24,30,機車, , ,  , ,A2
10610BFY00B0450,五,120.976927,24.814587,8,晴,1,日間自然光線,5,乾燥,4,肇事逃逸尚未查獲,-1,  , , , ,  , ,A2
10610BFY00B0451,五,120.968455,24.790523,8,晴,1,日間自然光線,5,乾燥,1,男,51,20,小客車, , ,  , ,A2
10610BFY00B0452,五,120.963306,24.801399,8,晴,1,日間自然光線,5,乾燥,1,男,55,20,小客車, , ,  , ,A2
10610BFY00B0454,五,120.935719,24.80263,8,晴,1,日間自然光線,5,乾燥,1,男,26,20,小客車, , ,  , ,A2
10610BFY00B0455,五,120.981767,24.810752,8,晴,1,日間自然光線,5,乾燥,2,女,41,20,小客車, , ,  , ,A2
10610BFY00B0456,四,120.972157,24.794387,8,晴,1,日間自然光線,5,乾燥,2,女,24,30,機車, , ,  , ,A2
10610BFY00B0457,二,120.929473,24.725951,8,晴,1,日間自然光線,5,乾燥,1,男,56,20,小客車, , ,  , ,A2
10610BFY00B0458,五,120.956429,24.795093,8,晴,1,日間自然光線,5,乾燥,1,男,32,20,小客車, , ,  , ,A2
10610BFY00B0459,五,120.971811,24.810304,8,晴,1,日間自然光線,5,乾燥,4,肇事逃逸尚未查獲,-1,  , , , ,  , ,A2
10610BFY00B0460,二,120.972543,24.794806,8,晴,1,日間自然光線,5,乾燥,2,女,45,20,小客車, , ,  , ,A2
10610BFY00B0461,二,120.991764,24.800074,8,晴,4,夜間(或隧道、地下道、涵洞)無照明,5,乾燥,1,男,39,20,小客車, , ,  , ,A2
10610BFY00B0462,五,120.886538,24.736756,8,晴,1,日間自然光線,5,乾燥,2,女,26,30,機車, , ,  , ,A2
10610BFY00B0463,五,120.931449,24.843664,8,晴,1,日間自然光線,5,乾燥,1,男,46,20,小客車, , ,  , ,A2
10610BFY00B0464,五,120.953908,24.800639,8,晴,1,日間自然光線,5,乾燥,1,男,74,21,小貨車(含客、貨兩用), , ,  , ,A2
10610BFY00B0466,一,120.972543,24.794806,8,晴,1,日間自然光線,5,乾燥,1,男,24,20,小客車, , ,  , ,A2
10610BFY00B0467,三,120.912367,24.810189,8,晴,1,日間自然光線,5,乾燥,2,女,26,20,小客車, , ,  , ,A2
10610BFY00B0468,三,120.973828,24.805785,8,晴,1,日間自然光線,5,乾燥,1,男,37,20,小客車, , ,  , ,A2
10610BFY00B0469,六,120.982285,24.81117,7,陰,1,日間自然光線,5,乾燥,1,男,54,20,小客車, , ,  , ,A2
10610BFY00B0470,日,120.960642,24.803921,8,晴,1,日間自然光線,5,乾燥,1,男,54,20,小客車, , ,  , ,A2
10610BFY00B0471,六,120.980458,24.809846,8,晴,1,日間自然光線,5,乾燥,1,男,50,21,小貨車(含客、貨兩用), , ,  , ,A2
10610BFY00B0472,五,121.013472,24.794108,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,21,20,小客車, , ,  , ,A2
10610BFY00B0473,六,120.964247,24.828086,8,晴,1,日間自然光線,5,乾燥,2,女,50,20,小客車, , ,  , ,A2
10610BFY00B0474,六,120.972669,24.813798,8,晴,1,日間自然光線,5,乾燥,1,男,56,20,小客車, , ,  , ,A2
10610BFY00B0475,六,120.970974,24.809788,8,晴,1,日間自然光線,5,乾燥,1,男,24,30,機車, , ,  , ,A2
10610BFY00B0476,六,120.970065,24.817367,8,晴,1,日間自然光線,5,乾燥,1,男,43,80,人, , ,  , ,A2
10610BFY00B0477,六,120.965824,24.801792,8,晴,1,日間自然光線,5,乾燥,2,女,35,20,小客車, , ,  , ,A2
10610BFY00B0478,四,120.952637,24.796584,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,22,30,機車, , ,  , ,A2
10610BFY00B0479,六,120.958125,24.807936,8,晴,1,日間自然光線,5,乾燥,1,男,45,30,機車, , ,  , ,A2
10610BFY00B0480,五,121.010109,24.797034,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,1,男,35,20,小客車, , ,  , ,A2
10610BFY00B0481,六,120.96653,24.815265,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,49,20,小客車, , ,  , ,A2
10610BFY00B0482,六,120.961692,24.809091,8,晴,1,日間自然光線,5,乾燥,1,男,33,20,小客車, , ,  , ,A2
10610BFY00B0483,日,121.01029,24.787066,8,晴,1,日間自然光線,5,乾燥,1,男,59,20,小客車, , ,  , ,A2
10610BFY00B0484,日,121.007452,24.792764,8,晴,1,日間自然光線,5,乾燥,1,男,28,20,小客車, , ,  , ,A2
10610BFY00B0485,六,120.976645,24.801921,8,晴,1,日間自然光線,5,乾燥,1,男,64,20,小客車, , ,  , ,A2
10610BFY00B0486,六,121.005653,24.798941,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,30,20,小客車, , ,  , ,A2
10610BFY00B0487,一,120.971161,24.82424,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,56,20,小客車, , ,  , ,A2
10610BFY00B0488,六,120.921964,24.806081,8,晴,1,日間自然光線,5,乾燥,2,女,30,20,小客車, , ,  , ,A2
10610BFY00B0489,日,120.989964,24.807207,8,晴,1,日間自然光線,5,乾燥,2,女,45,30,機車, , ,  , ,A2
10610BFY00B0490,六,120.980115,24.811843,8,晴,1,日間自然光線,5,乾燥,2,女,26,20,小客車, , ,  , ,A2
10610BFY00B0491,日,120.937557,24.840329,8,晴,1,日間自然光線,5,乾燥,1,男,36,20,小客車, , ,  , ,A2
10610BFY00B0492,日,120.920463,24.784723,8,晴,1,日間自然光線,5,乾燥,1,男,39,20,小客車, , ,  , ,A2
10610BFY00B0493,四,121.005832,24.796007,8,晴,1,日間自然光線,5,乾燥,2,女,29,30,機車, , ,  , ,A2
10610BFY00B0494,日,120.966722,24.800588,8,晴,1,日間自然光線,5,乾燥,1,男,36,30,機車, , ,  , ,A2
10610BFY00B0495,三,121.021986,24.781937,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,44,20,小客車, , ,  , ,A2
10610BFY00B0496,三,120.965298,24.817681,8,晴,1,日間自然光線,5,乾燥,1,男,41,21,小貨車(含客、貨兩用), , ,  , ,A2
10610BFY00B0497,六,120.964894,24.811219,8,晴,1,日間自然光線,5,乾燥,1,男,50,20,小客車, , ,  , ,A2
10610BFY00B0498,日,120.980169,24.80337,8,晴,1,日間自然光線,5,乾燥,1,男,55,20,小客車, , ,  , ,A2
10610BFY00B0499,四,120.985248,24.810617,8,晴,1,日間自然光線,5,乾燥,2,女,37,20,小客車, , ,  , ,A2
10610BFY00B0500,二,120.962829,24.792456,8,晴,1,日間自然光線,5,乾燥,2,女,47,20,小客車, , ,  , ,A2
10610BFY00B0501,二,120.934455,24.780766,8,晴,1,日間自然光線,5,乾燥,1,男,36,20,小客車, , ,  , ,A2
10610BFY00B0502,五,120.972523,24.804147,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,53,20,小客車, , ,  , ,A2
10610BFY00B0503,四,120.966722,24.800588,8,晴,1,日間自然光線,5,乾燥,1,男,23,20,小客車, , ,  , ,A2
10610BFY00B0504,日,120.956787,24.796555,7,陰,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,37,20,小客車, , ,  , ,A2
10610BFY00B0505,日,120.968501,24.800064,8,晴,1,日間自然光線,5,乾燥,2,女,41,20,小客車, , ,  , ,A2
10610BFY00B0506,四,120.952705,24.805028,8,晴,1,日間自然光線,5,乾燥,2,女,30,30,機車, , ,  , ,A2
10610BFY00B0507,一,120.970834,24.82402,8,晴,1,日間自然光線,5,乾燥,1,男,31,20,小客車, , ,  , ,A2
10610BFY00B0508,一,120.94221,24.837496,8,晴,1,日間自然光線,5,乾燥,2,女,64,20,小客車, , ,  , ,A2
10610BFY00B0509,一,120.949752,24.798578,8,晴,1,日間自然光線,5,乾燥,1,男,28,30,機車, , ,  , ,A2
10610BFY00B0510,一,120.920988,24.792134,8,晴,1,日間自然光線,5,乾燥,2,女,32,21,小貨車(含客、貨兩用), , ,  , ,A2
10610BFY00B0511,四,120.930339,24.785171,8,晴,1,日間自然光線,5,乾燥,1,男,35,20,小客車, , ,  , ,A2
10610BFY00B0512,五,121.019066,24.778662,8,晴,1,日間自然光線,5,乾燥,2,女,37,20,小客車, , ,  , ,A2
10610BFY00B0513,一,121.020616,24.785948,8,晴,1,日間自然光線,5,乾燥,1,男,32,20,小客車, , ,  , ,A2
10610BFY00B0514,一,120.992162,24.814688,8,晴,1,日間自然光線,5,乾燥,1,男,51,20,小客車, , ,  , ,A2
10610BFY00B0515,一,120.996235,24.803538,8,晴,1,日間自然光線,5,乾燥,1,男,40,20,小客車, , ,  , ,A2
10610BFY00B0516,一,120.964993,24.795074,8,晴,1,日間自然光線,5,乾燥,1,男,48,20,小客車, , ,  , ,A2
10610BFY00B0517,四,120.973938,24.813451,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,40,20,小客車, , ,  , ,A2
10610BFY00B0518,五,120.982654,24.79596,8,晴,1,日間自然光線,5,乾燥,1,男,37,20,小客車, , ,  , ,A2
10610BFY00B0519,一,120.993368,24.79206,8,晴,1,日間自然光線,5,乾燥,2,女,52,80,人, , ,  , ,A2
10610BFY00B0520,一,120.975363,24.791472,8,晴,1,日間自然光線,5,乾燥,2,女,20,30,機車, , ,  , ,A2
10610BFY00B0521,一,121.004644,24.791034,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,36,30,機車, , ,  , ,A2
10610BFY00B0522,三,120.976745,24.79011,8,晴,1,日間自然光線,5,乾燥,1,男,23,30,機車, , ,  , ,A2
10610BFY00B0523,一,121.009253,24.784052,8,晴,4,夜間(或隧道、地下道、涵洞)無照明,5,乾燥,1,男,35,20,小客車, , ,  , ,A2
10610BFY00B0525,日,120.978305,24.808562,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,18,30,機車, , ,  , ,A2
10610BFY00B0526,一,120.936808,24.779045,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,24,80,人, , ,  , ,A2
10610BFY00B0527,一,120.979385,24.809209,8,晴,1,日間自然光線,5,乾燥,1,男,39,20,小客車, , ,  , ,A2
10610BFY00B0528,日,120.960038,24.809152,8,晴,1,日間自然光線,5,乾燥,1,男,24,30,機車, , ,  , ,A2
10610BFY00B0529,二,120.993213,24.815509,8,晴,1,日間自然光線,5,乾燥,1,男,30,60,慢車, , ,  , ,A2
10610BFY00B0530,一,121.006449,24.798916,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,46,20,小客車, , ,  , ,A2
10610BFY00B0531,二,120.942646,24.792538,8,晴,1,日間自然光線,5,乾燥,1,男,63,20,小客車, , ,  , ,A2
10610BFY00B0532,二,120.976896,24.815203,8,晴,1,日間自然光線,5,乾燥,1,男,37,30,機車, , ,  , ,A2
10610BFY00B0533,二,120.981349,24.812408,8,晴,1,日間自然光線,5,乾燥,1,男,23,30,機車, , ,  , ,A2
10610BFY00B0534,二,120.931486,24.806721,8,晴,1,日間自然光線,5,乾燥,1,男,45,30,機車, , ,  , ,A2
10610BFY00B0535,二,120.957551,24.809825,8,晴,1,日間自然光線,5,乾燥,1,男,55,20,小客車, , ,  , ,A2
10610BFY00B0536,二,120.964877,24.807734,8,晴,1,日間自然光線,5,乾燥,1,男,47,21,小貨車(含客、貨兩用), , ,  , ,A2
10610BFY00B0538,二,120.960541,24.80331,8,晴,1,日間自然光線,5,乾燥,1,男,49,20,小客車, , ,  , ,A2
10610BFY00B0539,四,121.026947,24.777839,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,31,20,小客車, , ,  , ,A2
10610BFY00B0540,二,120.99773,24.798661,8,晴,1,日間自然光線,5,乾燥,1,男,48,20,小客車, , ,  , ,A2
10610BFY00B0541,一,120.974898,24.769081,8,晴,1,日間自然光線,5,乾燥,1,男,49,20,小客車, , ,  , ,A2
10610BFY00B0542,二,120.927426,24.825632,8,晴,1,日間自然光線,5,乾燥,2,女,50,20,小客車, , ,  , ,A2
10610BFY00B0543,二,120.958893,24.800701,8,晴,1,日間自然光線,5,乾燥,1,男,34,20,小客車, , ,  , ,A2
10610BFY00B0544,六,120.944751,24.793473,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,22,20,小客車, , ,  , ,A2
10610BFY00B0545,六,120.974879,24.804139,8,晴,1,日間自然光線,5,乾燥,1,男,27,20,小客車, , ,  , ,A2
10610BFY00B0546,二,120.934271,24.792783,8,晴,1,日間自然光線,5,乾燥,1,男,48,20,小客車, , ,  , ,A2
10610BFY00B0547,日,120.978822,24.802435,8,晴,1,日間自然光線,5,乾燥,1,男,34,20,小客車, , ,  , ,A2
10610BFY00B0548,二,120.939488,24.778615,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,40,20,小客車, , ,  , ,A2
10610BFY00B0549,二,120.962087,24.816281,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,61,20,小客車, , ,  , ,A2
10610BFY00B0550,二,121.019134,24.790265,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,62,20,小客車, , ,  , ,A2
10610BFY00B0551,二,120.961702,24.799353,8,晴,1,日間自然光線,4,濕潤,1,男,29,20,小客車, , ,  , ,A2
10610BFY00B0552,二,120.926482,24.79205,8,晴,1,日間自然光線,5,乾燥,2,女,44,20,小客車, , ,  , ,A2
10610BFY00B0553,二,120.976645,24.801921,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,75,30,機車, , ,  , ,A2
10610BFY00B0554,二,120.969345,24.804071,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,59,20,小客車, , ,  , ,A2
10610BFY00B0555,二,120.963695,24.817258,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,49,20,小客車, , ,  , ,A2
10610BFY00B0556,二,120.931136,24.836561,8,晴,4,夜間(或隧道、地下道、涵洞)無照明,5,乾燥,1,男,17,60,慢車, , ,  , ,A2
10610BFY00B0557,二,120.960803,24.79679,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,20,30,機車, , ,  , ,A2
