編號, 發生星期, GPS經度, GPS緯度, 天候代碼, 天候名稱, 光線代碼, 光線名稱, 路面狀況-路面狀態代碼, 路面狀況名稱, 當事者性別代碼, 當事者性別名稱, 當事者年齡, 車種代碼, 車種名稱, 保護裝備代碼, 保護裝備名稱, 飲酒情形代碼, 飲酒情形名稱, 事故類別名稱
10610BFY00C0385,日,120.977275,24.809836,1,暴雨, , , , ,2,女,79,B0,小客車, , ,  , ,A3
10610BFY00C0386,一,120.970534,24.816568,1,暴雨, , , , ,2,女,51,B0,小客車, , ,  , ,A3
10610BFY00C0387,五,120.915636,24.783495,1,暴雨, , , , ,1,男,31,B0,小客車, , ,  , ,A3
10610BFY00C0388,日,121.005821,24.797799,1,暴雨, , , , ,1,男,53,A1,大貨車, , ,  , ,A3
10610BFY00C0389,二,120.983744,24.803716,1,暴雨, , , , ,1,男,24,B0,小客車, , ,  , ,A3
10610BFY00C0390,二,120.927986,24.789706,1,暴雨, , , , ,1,男,39,B0,小客車, , ,  , ,A3
10610BFY00C0391,二,120.969166,24.797283,1,暴雨, , , , ,1,男,51,B0,小客車, , ,  , ,A3
10610BFY00C0392,二,121.019041,24.77862,1,暴雨, , , , ,2,女,46,C0,機車, , ,  , ,A3
10610BFY00C0393,二,120.969221,24.804205,1,暴雨, , , , ,1,男,33,B0,小客車, , ,  , ,A3
10610BFY00C0394,一,120.981575,24.808263,1,暴雨, , , , ,1,男,56,B0,小客車, , ,  , ,A3
10610BFY00C0395,一,120.978859,24.803414,1,暴雨, , , , ,1,男,19,B0,小客車, , ,  , ,A3
10610BFY00C0396,二,120.984117,24.796752,1,暴雨, , , , ,1,男,51,B0,小客車, , ,  , ,A3
10610BFY00C0397,二,120.991025,24.802356,1,暴雨, , , , ,2,女,38,B0,小客車, , ,  , ,A3
10610BFY00C0398,二,120.987047,24.801014,1,暴雨, , , , ,1,男,72,B0,小客車, , ,  , ,A3
10610BFY00C0399,二,120.956313,24.826141,1,暴雨, , , , ,1,男,53,A1,大貨車, , ,  , ,A3
10610BFY00C0400,二,120.968485,24.810158,1,暴雨, , , , ,1,男,45,C0,機車, , ,  , ,A3
10610BFY00C0401,一,120.944056,24.835442,1,暴雨, , , , ,2,女,44,B0,小客車, , ,  , ,A3
10610BFY00C0402,二,120.994984,24.818114,1,暴雨, , , , ,1,男,50,B0,小客車, , ,  , ,A3
10610BFY00C0403,二,120.948198,24.776713,1,暴雨, , , , ,1,男,47,B0,小客車, , ,  , ,A3
10610BFY00C0404,一,120.980182,24.803146,1,暴雨, , , , ,1,男,29,B1,小貨車(含客、貨兩用), , ,  , ,A3
10610BFY00C0405,二,120.970137,24.797926,1,暴雨, , , , ,2,女,41,B0,小客車, , ,  , ,A3
10610BFY00C0406,二,120.966164,24.772783,1,暴雨, , , , ,2,女,42,B0,小客車, , ,  , ,A3
10610BFY00C0407,二,120.976745,24.822597,1,暴雨, , , , ,1,男,42,B0,小客車, , ,  , ,A3
10610BFY00C0408,三,120.963407,24.766643,1,暴雨, , , , ,1,男,22,B1,小貨車(含客、貨兩用), , ,  , ,A3
10610BFY00C0409,二,120.972149,24.804161,1,暴雨, , , , ,1,男,23,B0,小客車, , ,  , ,A3
10610BFY00C0410,日,120.956795,24.803785,1,暴雨, , , , ,1,男,36,B0,小客車, , ,  , ,A3
10610BFY00C0411,二,120.952247,24.799472,1,暴雨, , , , ,1,男,54,B0,小客車, , ,  , ,A3
10610BFY00C0412,二,120.986847,24.804758,1,暴雨, , , , ,1,男,65,C0,機車, , ,  , ,A3
10610BFY00C0413,一,120.974602,24.813484,1,暴雨, , , , ,2,女,37,B0,小客車, , ,  , ,A3
10610BFY00C0414,三,120.967629,24.804192,1,暴雨, , , , ,2,女,38,B0,小客車, , ,  , ,A3
10610BFY00C0415,三,120.970118,24.803718,1,暴雨, , , , ,1,男,40,B0,小客車, , ,  , ,A3
10610BFY00C0416,二,121.00665,24.798483,1,暴雨, , , , ,1,男,58,B1,小貨車(含客、貨兩用), , ,  , ,A3
10610BFY00C0417,二,120.993608,24.816325,1,暴雨, , , , ,4,肇事逃逸尚未查獲,-1,  , , , ,  , ,A3
10610BFY00C0418,二,120.974847,24.808386,1,暴雨, , , , ,2,女,36,B0,小客車, , ,  , ,A3
10610BFY00C0419,三,120.951619,24.810881,1,暴雨, , , , ,2,女,39,B0,小客車, , ,  , ,A3
10610BFY00C0420,二,121.009981,24.787288,1,暴雨, , , , ,2,女,34,B0,小客車, , ,  , ,A3
10610BFY00C0421,四,120.982047,24.808449,1,暴雨, , , , ,2,女,38,B0,小客車, , ,  , ,A3
10610BFY00C0422,四,120.941745,24.804819,1,暴雨, , , , ,1,男,35,B1,小貨車(含客、貨兩用), , ,  , ,A3
10610BFY00C0423,五,121.004644,24.791034,1,暴雨, , , , ,2,女,36,B0,小客車, , ,  , ,A3
10610BFY00C0424,三,120.931291,24.839666,1,暴雨, , , , ,1,男,53,B1,小貨車(含客、貨兩用), , ,  , ,A3
10610BFY00C0425,三,120.965162,24.817793,1,暴雨, , , , ,1,男,21,C0,機車, , ,  , ,A3
10610BFY00C0426,三,120.9769,24.812786,1,暴雨, , , , ,2,女,23,C0,機車, , ,  , ,A3
10610BFY00C0427,三,120.967362,24.799852,1,暴雨, , , , ,1,男,48,B0,小客車, , ,  , ,A3
10610BFY00C0428,三,120.967626,24.780124,1,暴雨, , , , ,1,男,28,B0,小客車, , ,  , ,A3
10610BFY00C0429,三,120.951307,24.805195,1,暴雨, , , , ,2,女,37,B0,小客車, , ,  , ,A3
10610BFY00C0430,三,120.942851,24.776501,1,暴雨, , , , ,2,女,50,B0,小客車, , ,  , ,A3
10610BFY00C0431,三,121.019293,24.778569,1,暴雨, , , , ,1,男,27,B0,小客車, , ,  , ,A3
10610BFY00C0432,三,120.927678,24.827219,1,暴雨, , , , ,1,男,55,B0,小客車, , ,  , ,A3
10610BFY00C0433,三,120.965266,24.798276,1,暴雨, , , , ,1,男,46,B0,小客車, , ,  , ,A3
10610BFY00C0434,三,120.938818,24.83961,1,暴雨, , , , ,1,男,52,B0,小客車, , ,  , ,A3
10610BFY00C0435,五,120.97318,24.819953,1,暴雨, , , , ,2,女,25,B0,小客車, , ,  , ,A3
10610BFY00C0436,六,121.018751,24.785438,1,暴雨, , , , ,2,女,49,B0,小客車, , ,  , ,A3
10610BFY00C0437,六,120.97254,24.799338,1,暴雨, , , , ,1,男,33,B0,小客車, , ,  , ,A3
10610BFY00C0438,五,120.937499,24.846024,1,暴雨, , , , ,2,女,48,C0,機車, , ,  , ,A3
10610BFY00C0439,二,120.929126,24.841952,1,暴雨, , , , ,2,女,25,B0,小客車, , ,  , ,A3
10610BFY00C0440,二,120.937212,24.83986,1,暴雨, , , , ,2,女,36,B0,小客車, , ,  , ,A3
10610BFY00C0441,一,121.01979,24.782299,1,暴雨, , , , ,1,男,31,B0,小客車, , ,  , ,A3
10610BFY00C0442,四,120.962445,24.815748,1,暴雨, , , , ,1,男,19,C0,機車, , ,  , ,A3
10610BFY00C0443,二,120.992802,24.80548,1,暴雨, , , , ,1,男,49,B0,小客車, , ,  , ,A3
10610BFY00C0444,四,120.967682,24.787179,1,暴雨, , , , ,2,女,24,B0,小客車, , ,  , ,A3
10610BFY00C0445,三,120.96219,24.805135,1,暴雨, , , , ,1,男,27,B0,小客車, , ,  , ,A3
10610BFY00C0446,四,120.976001,24.801319,1,暴雨, , , , ,2,女,35,B0,小客車, , ,  , ,A3
10610BFY00C0447,四,120.956769,24.811288,1,暴雨, , , , ,1,男,19,B0,小客車, , ,  , ,A3
10610BFY00C0448,三,121.010185,24.786793,1,暴雨, , , , ,1,男,40,B0,小客車, , ,  , ,A3
10610BFY00C0449,一,120.956238,24.811451,1,暴雨, , , , ,1,男,53,C0,機車, , ,  , ,A3
10610BFY00C0450,四,120.961372,24.807519,1,暴雨, , , , ,2,女,41,B0,小客車, , ,  , ,A3
10610BFY00C0451,二,120.982302,24.814572,1,暴雨, , , , ,1,男,38,C0,機車, , ,  , ,A3
10610BFY00C0452,四,120.956188,24.797851,1,暴雨, , , , ,1,男,65,B0,小客車, , ,  , ,A3
10610BFY00C0453,四,120.980812,24.804393,1,暴雨, , , , ,1,男,70,C0,機車, , ,  , ,A3
10610BFY00C0454,四,120.988322,24.818036,1,暴雨, , , , ,2,女,58,B0,小客車, , ,  , ,A3
10610BFY00C0455,四,120.993161,24.803273,1,暴雨, , , , ,1,男,58,B0,小客車, , ,  , ,A3
10610BFY00C0456,四,120.961908,24.799396,1,暴雨, , , , ,1,男,28,C0,機車, , ,  , ,A3
10610BFY00C0457,三,120.93706,24.840816,1,暴雨, , , , ,1,男,59,C0,機車, , ,  , ,A3
10610BFY00C0458,四,120.945633,24.793727,1,暴雨, , , , ,1,男,25,B0,小客車, , ,  , ,A3
10610BFY00C0459,四,120.962854,24.79812,1,暴雨, , , , ,2,女,32,B0,小客車, , ,  , ,A3
10610BFY00C0460,三,121.013463,24.799871,1,暴雨, , , , ,1,男,46,B0,小客車, , ,  , ,A3
10610BFY00C0461,三,120.986955,24.805622,1,暴雨, , , , ,1,男,50,B0,小客車, , ,  , ,A3
10610BFY00C0462,四,120.973227,24.794049,1,暴雨, , , , ,2,女,46,B0,小客車, , ,  , ,A3
10610BFY00C0463,五,120.96856,24.816176,1,暴雨, , , , ,1,男,27,B0,小客車, , ,  , ,A3
10610BFY00C0464,三,120.963735,24.816663,1,暴雨, , , , ,2,女,42,B0,小客車, , ,  , ,A3
10610BFY00C0465,四,120.971167,24.801744,1,暴雨, , , , ,1,男,26,C0,機車, , ,  , ,A3
10610BFY00C0466,四,120.963946,24.799217,1,暴雨, , , , ,2,女,29,B0,小客車, , ,  , ,A3
10610BFY00C0467,三,120.968249,24.809886,1,暴雨, , , , ,1,男,44,B0,小客車, , ,  , ,A3
10610BFY00C0468,四,121.017167,24.805384,1,暴雨, , , , ,3,無或物(動物、堆置物),-1,  , , , ,  , ,A3
10610BFY00C0469,四,120.929988,24.788732,1,暴雨, , , , ,1,男,38,B0,小客車, , ,  , ,A3
10610BFY00C0470,日,120.967691,24.80109,1,暴雨, , , , ,1,男,42,B0,小客車, , ,  , ,A3
10610BFY00C0471,四,120.949259,24.79776,1,暴雨, , , , ,1,男,23,B0,小客車, , ,  , ,A3
10610BFY00C0472,四,120.974214,24.81233,1,暴雨, , , , ,1,男,54,B0,小客車, , ,  , ,A3
10610BFY00C0473,四,120.966854,24.814988,1,暴雨, , , , ,2,女,34,C0,機車, , ,  , ,A3
10610BFY00C0474,四,120.943551,24.77636,1,暴雨, , , , ,2,女,20,C0,機車,3,不明,9,無法檢測,A3
10610BFY00C0475,四,120.954827,24.812632,1,暴雨, , , , ,2,女,66,C0,機車,3,不明,2,經檢測無酒精反應,A3
10610BFY00C0476,六,120.957026,24.792647,1,暴雨, , , , ,1,男,63,B0,小客車, , ,  , ,A3
10610BFY00C0477,四,120.986687,24.805543,1,暴雨, , , , ,1,男,85,B0,小客車, , ,  , ,A3
10610BFY00C0478,四,121.001584,24.793554,1,暴雨, , , , ,1,男,49,B0,小客車, , ,  , ,A3
10610BFY00C0479,四,120.974442,24.820964,1,暴雨, , , , ,2,女,23,C0,機車, , ,  , ,A3
10610BFY00C0480,五,121.010148,24.786985,1,暴雨, , , , ,1,男,36,C0,機車, , ,  , ,A3
10610BFY00C0481,五,120.9715,24.805995,1,暴雨, , , , ,2,女,48,C0,機車, , ,  , ,A3
10610BFY00C0482,五,120.993792,24.816145,1,暴雨, , , , ,1,男,35,B0,小客車, , ,  , ,A3
10610BFY00C0483,五,121.005821,24.813713,1,暴雨, , , , ,1,男,38,B0,小客車, , ,  , ,A3
10610BFY00C0484,五,120.980333,24.803408,1,暴雨, , , , ,2,女,22,B0,小客車, , ,  , ,A3
10610BFY00C0485,五,121.018921,24.790368,1,暴雨, , , , ,1,男,19,B0,小客車, , ,  , ,A3
10610BFY00C0486,五,120.94957,24.798481,1,暴雨, , , , ,1,男,37,B0,小客車, , ,  , ,A3
10610BFY00C0487,五,120.966193,24.772513,1,暴雨, , , , ,1,男,25,C0,機車, , ,  , ,A3
10610BFY00C0488,三,120.977908,24.763566,1,暴雨, , , , ,1,男,31,B0,小客車, , ,  , ,A3
10610BFY00C0489,四,120.979729,24.826196,1,暴雨, , , , ,1,男,37,C0,機車, , ,  , ,A3
10610BFY00C0490,五,120.988251,24.786003,1,暴雨, , , , ,3,無或物(動物、堆置物),-1,  , , , ,  , ,A3
10610BFY00C0491,五,120.972826,24.811149,1,暴雨, , , , ,1,男,45,B1,小貨車(含客、貨兩用), , ,  , ,A3
10610BFY00C0492,四,120.984286,24.815063,1,暴雨, , , , ,1,男,25,C0,機車, , ,  , ,A3
10610BFY00C0493,五,120.974803,24.796224,1,暴雨, , , , ,2,女,56,C0,機車, , ,  , ,A3
10610BFY00C0494,五,121.005922,24.81371,1,暴雨, , , , ,1,男,42,B0,小客車, , ,  , ,A3
10610BFY00C0495,五,120.986102,24.813527,1,暴雨, , , , ,2,女,54,B0,小客車, , ,  , ,A3
10610BFY00C0496,五,120.922087,24.812547,1,暴雨, , , , ,2,女,34,B0,小客車, , ,  , ,A3
10610BFY00C0497,五,120.956727,24.795756,1,暴雨, , , , ,1,男,53,C0,機車, , ,  , ,A3
10610BFY00C0498,五,120.955598,24.807288,1,暴雨, , , , ,1,男,34,B0,小客車, , ,  , ,A3
10610BFY00C0499,五,120.955645,24.81033,1,暴雨, , , , ,1,男,38,C0,機車, , ,  , ,A3
10610BFY00C0500,五,120.970201,24.804539,1,暴雨, , , , ,3,無或物(動物、堆置物),-1,H0,人, , ,  , ,A3
10610BFY00C0501,五,120.970201,24.804471,1,暴雨, , , , ,1,男,35,B1,小貨車(含客、貨兩用), , ,  , ,A3
10610BFY00C0502,五,120.92882,24.787734,1,暴雨, , , , ,3,無或物(動物、堆置物),-1,  , , , ,  , ,A3
10610BFY00C0503,六,120.978629,24.823861,1,暴雨, , , , ,1,男,38,B0,小客車, , ,  , ,A3
10610BFY00C0504,五,120.97136,24.818484,1,暴雨, , , , ,1,男,49,C0,機車, , ,  , ,A3
10610BFY00C0505,六,120.964155,24.809805,1,暴雨, , , , ,1,男,33,B1,小貨車(含客、貨兩用), , ,  , ,A3
10610BFY00C0506,五,120.972502,24.818091,1,暴雨, , , , ,2,女,62,B0,小客車, , ,  , ,A3
10610BFY00C0507,二,120.918036,24.774185,1,暴雨, , , , ,2,女,37,B0,小客車, , ,  , ,A3
10610BFY00C0508,三,121.015896,24.785524,1,暴雨, , , , ,2,女,44,B0,小客車, , ,  , ,A3
10610BFY00C0509,三,120.99519,24.814327,1,暴雨, , , , ,1,男,38,A0,大客車, , ,  , ,A3
10610BFY00C0510,六,120.950475,24.801901,1,暴雨, , , , ,1,男,44,B0,小客車, , ,  , ,A3
10610BFY00C0511,三,120.982483,24.803193,1,暴雨, , , , ,1,男,34,B0,小客車, , ,  , ,A3
10610BFY00C0512,六,120.959171,24.808815,1,暴雨, , , , ,2,女,25,B0,小客車, , ,  , ,A3
10610BFY00C0513,五,121.005553,24.790309,1,暴雨, , , , ,1,男,44,C0,機車, , ,  , ,A3
10610BFY00C0514,五,121.013471,24.784153,1,暴雨, , , , ,1,男,56,B0,小客車, , ,  , ,A3
10610BFY00C0515,六,120.961063,24.797174,1,暴雨, , , , ,2,女,21,C0,機車, , ,  , ,A3
10610BFY00C0516,六,120.929766,24.777439,1,暴雨, , , , ,2,女,57,B0,小客車, , ,  , ,A3
10610BFY00C0517,六,120.963023,24.797038,1,暴雨, , , , ,2,女,35,B0,小客車, , ,  , ,A3
10610BFY00C0518,五,120.996444,24.803836,1,暴雨, , , , ,4,肇事逃逸尚未查獲,-1,  , , , ,  , ,A3
10610BFY00C0519,六,120.916071,24.731479,1,暴雨, , , , ,2,女,36,B0,小客車, , ,  , ,A3
10610BFY00C0520,六,120.95531,24.809871,1,暴雨, , , , ,1,男,29,B0,小客車, , ,  , ,A3
10610BFY00C0521,六,120.98233,24.814935,1,暴雨, , , , ,1,男,39,C0,機車, , ,  , ,A3
10610BFY00C0522,六,120.962828,24.814139,1,暴雨, , , , ,2,女,35,B0,小客車, , ,  , ,A3
10610BFY00C0523,六,120.992551,24.801299,1,暴雨, , , , ,1,男,24,B0,小客車, , ,  , ,A3
10610BFY00C0524,六,120.956958,24.808901,1,暴雨, , , , ,2,女,44,B0,小客車, , ,  , ,A3
10610BFY00C0525,六,120.965749,24.794256,1,暴雨, , , , ,1,男,30,B0,小客車, , ,  , ,A3
10610BFY00C0526,五,120.982347,24.811078,1,暴雨, , , , ,1,男,56,C0,機車, , ,  , ,A3
10610BFY00C0527,四,120.96694,24.800331,1,暴雨, , , , ,1,男,33,B0,小客車, , ,  , ,A3
10610BFY00C0528,五,121.008656,24.788101,1,暴雨, , , , ,1,男,32,B0,小客車, , ,  , ,A3
10610BFY00C0529,六,120.967934,24.813791,1,暴雨, , , , ,2,女,37,C0,機車, , ,  , ,A3
10610BFY00C0530,六,120.983838,24.814969,1,暴雨, , , , ,1,男,48,B1,小貨車(含客、貨兩用), , ,  , ,A3
10610BFY00C0531,六,120.962584,24.798666,1,暴雨, , , , ,2,女,20,B0,小客車, , ,  , ,A3
10610BFY00C0532,六,120.963142,24.805221,1,暴雨, , , , ,2,女,41,B0,小客車, , ,  , ,A3
10610BFY00C0533,六,121.025841,24.781059,1,暴雨, , , , ,1,男,27,A1,大貨車, , ,  , ,A3
10610BFY00C0534,五,120.986255,24.810925,1,暴雨, , , , ,1,男,78,B0,小客車, , ,  , ,A3
10610BFY00C0535,六,120.959556,24.806867,1,暴雨, , , , ,2,女,34,B0,小客車, , ,  , ,A3
10610BFY00C0536,五,120.975501,24.804539,1,暴雨, , , , ,1,男,37,B0,小客車, , ,  , ,A3
10610BFY00C0537,五,120.997099,24.796681,1,暴雨, , , , ,1,男,52,B0,小客車, , ,  , ,A3
10610BFY00C0538,六,121.014993,24.784346,8,晴,1,日間自然光線,5,乾燥,1,男,29,B0,小客車, , ,  , ,A3
10610BFY00C0539,六,120.974823,24.792861,1,暴雨, , , , ,4,肇事逃逸尚未查獲,-1,  , , , ,  , ,A3
10610BFY00C0540,六,120.983571,24.814831,1,暴雨, , , , ,2,女,43,B0,小客車, , ,  , ,A3
10610BFY00C0541,日,120.965928,24.812959,1,暴雨, , , , ,4,肇事逃逸尚未查獲,-1,  , , , ,  , ,A3
10610BFY00C0542,日,120.973386,24.803035,1,暴雨, , , , ,1,男,35,B0,小客車, , ,  , ,A3
10610BFY00C0543,六,120.972026,24.819115,1,暴雨, , , , ,1,男,56,A1,大貨車, , ,  , ,A3
10610BFY00C0544,三,121.011966,24.783358,1,暴雨, , , , ,2,女,35,B0,小客車, , ,  , ,A3
10610BFY00C0545,六,121.019575,24.780775,1,暴雨, , , , ,1,男,19,B0,小客車, , ,  , ,A3
10610BFY00C0546,日,121.014835,24.803917,1,暴雨, , , , ,1,男,40,B0,小客車, , ,  , ,A3
10610BFY00C0547,六,121.015352,24.784217,1,暴雨, , , , ,2,女,44,B0,小客車, , ,  , ,A3
10610BFY00C0548,日,120.971277,24.802961,1,暴雨, , , , ,2,女,33,B0,小客車, , ,  , ,A3
10610BFY00C0549,日,120.967018,24.791386,1,暴雨, , , , ,2,女,37,B0,小客車, , ,  , ,A3
10610BFY00C0550,日,120.984517,24.805229,1,暴雨, , , , ,1,男,21,C0,機車, , ,  , ,A3
10610BFY00C0551,日,120.969711,24.81709,1,暴雨, , , , ,1,男,19,C0,機車, , ,  , ,A3
10610BFY00C0552,六,120.965259,24.811119,1,暴雨, , , , ,1,男,42,B0,小客車, , ,  , ,A3
10610BFY00C0553,日,120.999395,24.794965,1,暴雨, , , , ,1,男,85,B0,小客車, , ,  , ,A3
10610BFY00C0554,日,120.965758,24.804755,1,暴雨, , , , ,1,男,29,B0,小客車, , ,  , ,A3
10610BFY00C0555,六,120.977983,24.80725,1,暴雨, , , , ,1,男,21,C0,機車, , ,  , ,A3
10610BFY00C0556,六,120.934166,24.842264,1,暴雨, , , , ,2,女,24,B0,小客車, , ,  , ,A3
10610BFY00C0557,三,120.990201,24.783488,1,暴雨, , , , ,2,女,43,B0,小客車, , ,  , ,A3
10610BFY00C0558,日,120.966838,24.807169,1,暴雨, , , , ,2,女,39,B0,小客車, , ,  , ,A3
10610BFY00C0559,日,120.932656,24.79441,1,暴雨, , , , ,1,男,55,A2,全聯結車, , ,  , ,A3
10610BFY00C0560,三,120.945092,24.796519,1,暴雨, , , , ,2,女,51,C0,機車, , ,  , ,A3
10610BFY00C0561,日,120.953082,24.832892,1,暴雨, , , , ,1,男,47,C0,機車, , ,  , ,A3
10610BFY00C0562,日,120.913982,24.764592,1,暴雨, , , , ,1,男,51,B0,小客車, , ,  , ,A3
10610BFY00C0563,六,120.972433,24.801137,1,暴雨, , , , ,1,男,51,B0,小客車, , ,  , ,A3
10610BFY00C0564,日,121.009748,24.787572,1,暴雨, , , , ,2,女,41,B0,小客車, , ,  , ,A3
10610BFY00C0565,日,120.959913,24.802065,1,暴雨, , , , ,1,男,26,B0,小客車, , ,  , ,A3
10610BFY00C0566,日,120.931175,24.839497,1,暴雨, , , , ,2,女,45,B0,小客車, , ,  , ,A3
10610BFY00C0567,日,120.959644,24.808804,1,暴雨, , , , ,2,女,27,C0,機車, , ,  , ,A3
10610BFY00C0568,日,120.981429,24.814847,1,暴雨, , , , ,4,肇事逃逸尚未查獲,-1,  , , , ,  , ,A3
10610BFY00C0569,日,120.953082,24.832892,1,暴雨, , , , ,1,男,29,B0,小客車, , ,  , ,A3
10610BFY00C0570,一,120.966351,24.809006,1,暴雨, , , , ,2,女,43,B0,小客車, , ,  , ,A3
10610BFY00C0571,一,120.965798,24.801787,1,暴雨, , , , ,1,男,63,C0,機車, , ,  , ,A3
10610BFY00C0572,六,120.970904,24.802247,1,暴雨, , , , ,3,無或物(動物、堆置物),-1,  , , , ,  , ,A3
10610BFY00C0573,五,120.970773,24.80698,1,暴雨, , , , ,1,男,19,C0,機車, , ,  , ,A3
10610BFY00C0574,一,121.019452,24.790002,1,暴雨, , , , ,2,女,65,B0,小客車, , ,  , ,A3
10610BFY00C0575,五,120.956964,24.804624,1,暴雨, , , , ,1,男,30,B0,小客車, , ,  , ,A3
10610BFY00C0576,一,121.006459,24.798877,1,暴雨, , , , ,2,女,25,B0,小客車, , ,  , ,A3
10610BFY00C0577,一,120.950375,24.792875,1,暴雨, , , , ,1,男,33,B0,小客車, , ,  , ,A3
10610BFY00C0578,四,120.977591,24.823275,1,暴雨, , , , ,4,肇事逃逸尚未查獲,-1,  , , , ,  , ,A3
10610BFY00C0579,日,120.979994,24.810455,1,暴雨, , , , ,1,男,29,B0,小客車, , ,  , ,A3
10610BFY00C0580,一,120.940043,24.841415,1,暴雨, , , , ,1,男,50,B0,小客車, , ,  , ,A3
10610BFY00C0581,五,120.972843,24.812861,1,暴雨, , , , ,1,男,28,B0,小客車, , ,  , ,A3
10610BFY00C0582,四,120.973934,24.801833,1,暴雨, , , , ,1,男,56,F0,慢車, , ,  , ,A3
10610BFY00C0583,一,120.969617,24.796646,1,暴雨, , , , ,1,男,37,C0,機車, , ,  , ,A3
10610BFY00C0584,一,120.957886,24.812307,1,暴雨, , , , ,1,男,38,B0,小客車, , ,  , ,A3
10610BFY00C0585,一,120.969295,24.793789,1,暴雨, , , , ,1,男,46,C0,機車, , ,  , ,A3
10610BFY00C0586,一,121.006551,24.798384,1,暴雨, , , , ,1,男,40,B0,小客車, , ,  , ,A3
10610BFY00C0587,一,120.935236,24.838679,1,暴雨, , , , ,2,女,25,B0,小客車, , ,  , ,A3
10610BFY00C0589,一,120.967863,24.809603,1,暴雨, , , , ,1,男,33,B0,小客車, , ,  , ,A3
10610BFY00C0590,二,120.94869,24.797887,1,暴雨, , , , ,1,男,44,B0,小客車, , ,  , ,A3
10610BFY00C0591,二,120.972819,24.794117,1,暴雨, , , , ,1,男,49,B0,小客車, , ,  , ,A3
10610BFY00C0592,二,120.955498,24.830583,1,暴雨, , , , ,1,男,37,B1,小貨車(含客、貨兩用), , ,  , ,A3
10610BFY00C0593,二,120.962042,24.802401,1,暴雨, , , , ,1,男,38,B0,小客車, , ,  , ,A3
10610BFY00C0594,二,120.948181,24.801649,1,暴雨, , , , ,1,男,65,C0,機車, , ,  , ,A3
10610BFY00C0595,二,120.999497,24.800899,1,暴雨, , , , ,1,男,36,B0,小客車, , ,  , ,A3
10610BFY00C0596,二,120.985499,24.806917,1,暴雨, , , , ,1,男,53,B0,小客車, , ,  , ,A3
10610BFY00C0597,二,120.921668,24.792577,1,暴雨, , , , ,1,男,37,B0,小客車, , ,  , ,A3
10610BFY00C0598,二,120.963593,24.816498,1,暴雨, , , , ,1,男,55,B0,小客車, , ,  , ,A3
10610BFY00C0599,二,120.954629,24.80207,1,暴雨, , , , ,1,男,42,B0,小客車, , ,  , ,A3
10610BFY00C0600,二,120.969479,24.79908,1,暴雨, , , , ,1,男,23,B0,小客車, , ,  , ,A3
10610BFY00C0601,一,120.961345,24.797137,1,暴雨, , , , ,1,男,45,B0,小客車, , ,  , ,A3
10610BFY00C0602,一,120.934222,24.77223,1,暴雨, , , , ,2,女,37,B1,小貨車(含客、貨兩用), , ,  , ,A3
10610BFY00C0603,二,120.984586,24.814001,1,暴雨, , , , ,1,男,31,B0,小客車, , ,  , ,A3
10610BFY00C0604,二,120.965835,24.812524,1,暴雨, , , , ,2,女,50,B0,小客車, , ,  , ,A3
10610BFY00C0605,日,120.976856,24.80395,1,暴雨, , , , ,4,肇事逃逸尚未查獲,-1,  , , , ,  , ,A3
10610BFY00C0607,二,120.977127,24.799384,1,暴雨, , , , ,1,男,38,B0,小客車, , ,  , ,A3
10610BFY00C0608,一,120.972868,24.799575,1,暴雨, , , , ,2,女,38,B0,小客車, , ,  , ,A3
10610BFY00C0609,四,120.965189,24.80002,1,暴雨, , , , ,2,女,62,B0,小客車, , ,  , ,A3
10610BFY00C0610,日,120.947475,24.823868,1,暴雨, , , , ,2,女,34,B0,小客車, , ,  , ,A3
10610BFY00C0611,一,120.91137,24.738944,1,暴雨, , , , ,1,男,63,B0,小客車, , ,  , ,A3
10610BFY00C0613,四,120.932469,24.835898,1,暴雨, , , , ,1,男,27,B0,小客車, , ,  , ,A3
10610BFY00C0614,三,120.974195,24.806266,1,暴雨, , , , ,1,男,42,B0,小客車, , ,  , ,A3
10610BFY00C0615,三,121.019133,24.785134,1,暴雨, , , , ,2,女,31,B0,小客車, , ,  , ,A3
10610BFY00C0616,二,120.971944,24.825643,1,暴雨, , , , ,1,男,42,B1,小貨車(含客、貨兩用), , ,  , ,A3
10610BFY00C0617,四,120.96026,24.778841,1,暴雨, , , , ,1,男,18,C0,機車, , ,  , ,A3
10610BFY00C0618,四,121.020685,24.781882,1,暴雨, , , , ,2,女,26,C0,機車, , ,  , ,A3
10610BFY00C0619,二,120.957158,24.799881,1,暴雨, , , , ,1,男,39,B0,小客車, , ,  , ,A3
10610BFY00C0620,三,120.954988,24.801929,1,暴雨, , , , ,2,女,31,B0,小客車, , ,  , ,A3
10610BFY00C0621,二,120.966073,24.802718,1,暴雨, , , , ,1,男,71,C0,機車, , ,  , ,A3
10610BFY00C0622,三,120.978736,24.823908,1,暴雨, , , , ,2,女,51,C0,機車, , ,  , ,A3
10610BFY00C0623,二,120.90997,24.739436,1,暴雨, , , , ,1,男,30,B0,小客車, , ,  , ,A3
10610BFY00C0624,三,120.967288,24.778965,1,暴雨, , , , ,2,女,36,B0,小客車, , ,  , ,A3
10610BFY00C0625,二,120.97196,24.803922,1,暴雨, , , , ,1,男,46,B0,小客車, , ,  , ,A3
10610BFY00C0626,二,120.952051,24.756653,1,暴雨, , , , ,2,女,21,B0,小客車, , ,  , ,A3
